antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,antecedents_str,consequents_str,n_antecedentes,estrato
"frozenset({'ctx_tipo_acidente_Colisão_lateral_sentido_oposto', 'ctx_tracado_via_Reta'})",frozenset({'desfecho_AltaGravidade'}),0.01452855714369743,0.3404505617316628,0.006940768190106464,0.4777327935222672,1.4032369078562656,0.0019945127493841116,"ctx_tipo_acidente_Colisão_lateral_sentido_oposto, ctx_tracado_via_Reta",desfecho_AltaGravidade,2,rural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tracado_via_Declive;Reta', 'ctx_fim_de_semana_Não'})",frozenset({'desfecho_AltaGravidade'}),0.010822892771013469,0.3404505617316628,0.005117346038468326,0.4728260869565218,1.388824516991677,0.0014326861150152376,"ctx_fim_de_semana_Não, ctx_tipo_pista_Simples, ctx_tracado_via_Declive;Reta",desfecho_AltaGravidade,3,rural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.10881712840421151,0.3404505617316628,0.05111464031527557,0.46972972972972976,1.3797296363398646,0.014067787824035283,"ctx_condicao_metereologica_Céu_Claro, ctx_fase_dia_Plena_Noite, ctx_tipo_pista_Simples",desfecho_AltaGravidade,3,rural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tipo_acidente_Colisão_traseira', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.016587259572966296,0.3404505617316628,0.007705429092406329,0.4645390070921986,1.3644830096016705,0.002058287253201052,"ctx_fase_dia_Plena_Noite, ctx_tipo_acidente_Colisão_traseira, ctx_tipo_pista_Simples",desfecho_AltaGravidade,3,rural
"frozenset({'ctx_fim_de_semana_Não', 'ctx_tracado_via_Reta', 'ctx_tipo_acidente_Colisão_transversal'})",frozenset({'desfecho_AltaGravidade'}),0.018704782071642844,0.3404505617316628,0.008646550202929239,0.4622641509433962,1.3578011109517414,0.002278496639570096,"ctx_fim_de_semana_Não, ctx_tipo_acidente_Colisão_transversal, ctx_tracado_via_Reta",desfecho_AltaGravidade,3,rural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tipo_acidente_Colisão_lateral_sentido_oposto'})",frozenset({'desfecho_AltaGravidade'}),0.03617434268572437,0.3404505617316628,0.016587259572966296,0.4585365853658536,1.3468521920879195,0.004271684285337765,"ctx_tipo_acidente_Colisão_lateral_sentido_oposto, ctx_tipo_pista_Simples",desfecho_AltaGravidade,2,rural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.1791071113463914,0.3404505617316628,0.08199517675430858,0.45779967159277507,1.344687667026394,0.021018060086294144,"ctx_fase_dia_Plena_Noite, ctx_tipo_pista_Simples",desfecho_AltaGravidade,2,rural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_fase_dia_Amanhecer'})",frozenset({'desfecho_AltaGravidade'}),0.03176283748014823,0.3404505617316628,0.01452855714369743,0.4574074074074074,1.343535475696844,0.0037148812813894514,"ctx_fase_dia_Amanhecer, ctx_tipo_pista_Simples",desfecho_AltaGravidade,2,rural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tracado_via_Declive;Reta'})",frozenset({'desfecho_AltaGravidade'}),0.014822657490735839,0.3404505617316628,0.006764307981883419,0.4563492063492064,1.3404272386217793,0.001717925912806363,"ctx_tipo_pista_Simples, ctx_tracado_via_Declive;Reta",desfecho_AltaGravidade,2,rural
frozenset({'ctx_tipo_acidente_Colisão_lateral_sentido_oposto'}),frozenset({'desfecho_AltaGravidade'}),0.03717428386565496,0.3404505617316628,0.01694017998941239,0.4556962025316456,1.3385091809330525,0.004284174165377868,ctx_tipo_acidente_Colisão_lateral_sentido_oposto,desfecho_AltaGravidade,1,rural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tracado_via_Curva;Declive', 'ctx_condicao_metereologica_Céu_Claro'})",frozenset({'desfecho_AltaGravidade'}),0.015704958531851068,0.3404505617316628,0.00711722839832951,0.4531835205992509,1.3311287204056435,0.0017704664441883433,"ctx_condicao_metereologica_Céu_Claro, ctx_tipo_pista_Simples, ctx_tracado_via_Curva;Declive",desfecho_AltaGravidade,3,rural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_fim_de_semana_Não', 'ctx_fase_dia_Anoitecer'})",frozenset({'desfecho_AltaGravidade'}),0.01888124227986589,0.3404505617316628,0.008528910064113876,0.45171339563862933,1.3268105458279782,0.002100780523741912,"ctx_fase_dia_Anoitecer, ctx_fim_de_semana_Não, ctx_tipo_pista_Simples",desfecho_AltaGravidade,3,rural
"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_fim_de_semana_Não', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.012646314922651608,0.3404505617316628,0.005705546732545144,0.4511627906976744,1.3251932627248035,0.0014001017132928935,"ctx_fase_dia_Plena_Noite, ctx_fim_de_semana_Não, ctx_tipo_acidente_Colisão_transversal",desfecho_AltaGravidade,3,rural
"frozenset({'ctx_fim_de_semana_Não', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_acidente_Colisão_transversal'})",frozenset({'desfecho_AltaGravidade'}),0.03246867831304041,0.3404505617316628,0.014646197282512794,0.4510869565217392,1.3249705162104506,0.0035922175121535296,"ctx_condicao_metereologica_Céu_Claro, ctx_fim_de_semana_Não, ctx_tipo_acidente_Colisão_transversal",desfecho_AltaGravidade,3,rural
"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.013234515616728428,0.3404505617316628,0.005940827010175872,0.44888888888888895,1.318514167242571,0.0014351287342142154,"ctx_condicao_metereologica_Céu_Claro, ctx_fase_dia_Plena_Noite, ctx_tipo_acidente_Colisão_transversal",desfecho_AltaGravidade,3,rural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Velocidade_Incompatível', 'ctx_tracado_via_Curva;Declive'})",frozenset({'desfecho_AltaGravidade'}),0.011293453326274926,0.3404505617316628,0.005058525969060644,0.4479166666666667,1.315658474429855,0.0012136634402400291,"ctx_causa_acidente_Velocidade_Incompatível, ctx_tipo_pista_Simples, ctx_tracado_via_Curva;Declive",desfecho_AltaGravidade,3,rural
"frozenset({'ctx_fim_de_semana_Não', 'ctx_fase_dia_Pleno_dia', 'ctx_tipo_acidente_Colisão_transversal'})",frozenset({'desfecho_AltaGravidade'}),0.03093935650844068,0.3404505617316628,0.013822716310805247,0.4467680608365019,1.3122846928613285,0.003289395007890439,"ctx_fase_dia_Pleno_dia, ctx_fim_de_semana_Não, ctx_tipo_acidente_Colisão_transversal",desfecho_AltaGravidade,3,rural
"frozenset({'ctx_fim_de_semana_Não', 'ctx_tipo_acidente_Colisão_transversal'})",frozenset({'desfecho_AltaGravidade'}),0.04858537733074525,0.3404505617316628,0.02170460561143462,0.4467312348668281,1.3121765245284978,0.005163686607237601,"ctx_fim_de_semana_Não, ctx_tipo_acidente_Colisão_transversal",desfecho_AltaGravidade,2,rural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tracado_via_Reta', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_AltaGravidade'}),0.07728957120169402,0.3404505617316628,0.03452738074230927,0.44672754946727544,1.3121656994632256,0.00821410281069319,"ctx_fim_de_semana_Sim, ctx_tipo_pista_Simples, ctx_tracado_via_Reta",desfecho_AltaGravidade,3,rural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tracado_via_Reta;Declive', 'ctx_condicao_metereologica_Céu_Claro'})",frozenset({'desfecho_AltaGravidade'}),0.011528733603905652,0.3404505617316628,0.005117346038468326,0.4438775510204082,1.303794444522799,0.001192382206963949,"ctx_condicao_metereologica_Céu_Claro, ctx_tipo_pista_Simples, ctx_tracado_via_Reta;Declive",desfecho_AltaGravidade,3,rural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_fase_dia_Anoitecer'})",frozenset({'desfecho_AltaGravidade'}),0.028939474148579496,0.3404505617316628,0.012822775130874655,0.44308943089430897,1.3014795118580074,0.0029703149007718303,"ctx_fase_dia_Anoitecer, ctx_tipo_pista_Simples",desfecho_AltaGravidade,2,rural
"frozenset({'ctx_tipo_acidente_Colisão_transversal', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.018528321863419798,0.3404505617316628,0.008175989647667784,0.44126984126984126,1.296134860302103,0.001868012061321464,"ctx_fase_dia_Plena_Noite, ctx_tipo_acidente_Colisão_transversal",desfecho_AltaGravidade,2,rural
"frozenset({'ctx_fase_dia_Amanhecer', 'ctx_tracado_via_Reta'})",frozenset({'desfecho_AltaGravidade'}),0.02199870595847303,0.3404505617316628,0.009705311452267513,0.4411764705882353,1.2958606040895972,0.002215839651335692,"ctx_fase_dia_Amanhecer, ctx_tracado_via_Reta",desfecho_AltaGravidade,2,rural
"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_tipo_acidente_Colisão_transversal'})",frozenset({'desfecho_AltaGravidade'}),0.04823245691429916,0.3404505617316628,0.021234045056173167,0.4402439024390244,1.2931213865524973,0.0048132780060017935,"ctx_condicao_metereologica_Céu_Claro, ctx_tipo_acidente_Colisão_transversal",desfecho_AltaGravidade,2,rural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_condicao_metereologica_Nublado', 'ctx_tracado_via_Reta'})",frozenset({'desfecho_AltaGravidade'}),0.03564496206105523,0.3404505617316628,0.015646138462443386,0.4389438943894389,1.2893028936618611,0.003510791105853322,"ctx_condicao_metereologica_Nublado, ctx_tipo_pista_Simples, ctx_tracado_via_Reta",desfecho_AltaGravidade,3,rural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tracado_via_Curva;Declive'})",frozenset({'desfecho_AltaGravidade'}),0.03258631845185577,0.3404505617316628,0.014293276866066702,0.43862815884476536,1.2883754886869137,0.003199246444365554,"ctx_tipo_pista_Simples, ctx_tracado_via_Curva;Declive",desfecho_AltaGravidade,2,rural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_fim_de_semana_Não', 'ctx_tracado_via_Reta;Declive'})",frozenset({'desfecho_AltaGravidade'}),0.013587436033174518,0.3404505617316628,0.005940827010175872,0.4372294372294373,1.2842670460154912,0.0013149767801885716,"ctx_fim_de_semana_Não, ctx_tipo_pista_Simples, ctx_tracado_via_Reta;Declive",desfecho_AltaGravidade,3,rural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_condicao_metereologica_Sol', 'ctx_tracado_via_Reta'})",frozenset({'desfecho_AltaGravidade'}),0.013999176519028293,0.3404505617316628,0.006117287218398918,0.4369747899159664,1.2835190745268392,0.0013512597087150316,"ctx_condicao_metereologica_Sol, ctx_tipo_pista_Simples, ctx_tracado_via_Reta",desfecho_AltaGravidade,3,rural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Ingestão_de_álcool_pelo_condutor'})",frozenset({'desfecho_AltaGravidade'}),0.015352038115404976,0.3404505617316628,0.006705487912475737,0.4367816091954023,1.2829516478802756,0.0014788779123602143,"ctx_causa_acidente_Ingestão_de_álcool_pelo_condutor, ctx_tipo_pista_Simples",desfecho_AltaGravidade,2,rural
frozenset({'ctx_tipo_acidente_Colisão_transversal'}),frozenset({'desfecho_AltaGravidade'}),0.0711722839832951,0.3404505617316628,0.031056996647256044,0.43636363636363634,1.2817239429540743,0.006826352585417798,ctx_tipo_acidente_Colisão_transversal,desfecho_AltaGravidade,1,rural
"frozenset({'ctx_fim_de_semana_Sim', 'ctx_tracado_via_Reta', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.05111464031527557,0.3404505617316628,0.02229280630551144,0.4361334867663982,1.2810479282162295,0.004890798297463972,"ctx_fase_dia_Plena_Noite, ctx_fim_de_semana_Sim, ctx_tracado_via_Reta",desfecho_AltaGravidade,3,rural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_AltaGravidade'}),0.1166990177048409,0.3404505617316628,0.050644079760014116,0.4339717741935484,1.2746983643857146,0.010913833628867768,"ctx_condicao_metereologica_Céu_Claro, ctx_fim_de_semana_Sim, ctx_tipo_pista_Simples",desfecho_AltaGravidade,3,rural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Velocidade_Incompatível', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_AltaGravidade'}),0.029174754426210224,0.3404505617316628,0.012646314922651608,0.4334677419354838,1.2732178784805046,0.0027137533898650215,"ctx_causa_acidente_Velocidade_Incompatível, ctx_fim_de_semana_Sim, ctx_tipo_pista_Simples",desfecho_AltaGravidade,3,rural
"frozenset({'ctx_condicao_metereologica_Nublado', 'ctx_tracado_via_Reta', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.02511616963708017,0.3404505617316628,0.010881712840421151,0.4332552693208431,1.2725937860614467,0.0023308987789294727,"ctx_condicao_metereologica_Nublado, ctx_fase_dia_Plena_Noite, ctx_tracado_via_Reta",desfecho_AltaGravidade,3,rural
"frozenset({'ctx_tracado_via_Reta;Declive', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.013234515616728428,0.3404505617316628,0.005705546732545144,0.4311111111111111,1.266295784381479,0.001199848456583487,"ctx_fase_dia_Plena_Noite, ctx_tracado_via_Reta;Declive",desfecho_AltaGravidade,2,rural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_fim_de_semana_Não', 'ctx_tracado_via_Declive;Curva'})",frozenset({'desfecho_AltaGravidade'}),0.013587436033174518,0.3404505617316628,0.005823186871360508,0.4285714285714286,1.2588360154013232,0.0011973366413732074,"ctx_fim_de_semana_Não, ctx_tipo_pista_Simples, ctx_tracado_via_Declive;Curva",desfecho_AltaGravidade,3,rural
"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_tracado_via_Reta', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.08375977883653903,0.3404505617316628,0.03588024233868596,0.42837078651685395,1.2582466726974835,0.007364178583266406,"ctx_condicao_metereologica_Céu_Claro, ctx_fase_dia_Plena_Noite, ctx_tracado_via_Reta",desfecho_AltaGravidade,3,rural
"frozenset({'ctx_fim_de_semana_Não', 'ctx_tipo_acidente_Colisão_traseira', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.030351155814363862,0.3404505617316628,0.012999235339097701,0.42829457364341084,1.2580228138409861,0.0026661672928922995,"ctx_fase_dia_Plena_Noite, ctx_fim_de_semana_Não, ctx_tipo_acidente_Colisão_traseira",desfecho_AltaGravidade,3,rural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_AltaGravidade'}),0.19404740897594258,0.3404505617316628,0.08299511793423917,0.4277053652622007,1.2562921414690178,0.016931568545805797,"ctx_fim_de_semana_Sim, ctx_tipo_pista_Simples",desfecho_AltaGravidade,2,rural
"frozenset({'ctx_fim_de_semana_Sim', 'ctx_condicao_metereologica_Céu_Claro', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.07287806599611787,0.3404505617316628,0.031056996647256044,0.4261501210653753,1.2517239475176998,0.006245618140960519,"ctx_condicao_metereologica_Céu_Claro, ctx_fase_dia_Plena_Noite, ctx_fim_de_semana_Sim",desfecho_AltaGravidade,3,rural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Velocidade_Incompatível', 'ctx_condicao_metereologica_Nublado'})",frozenset({'desfecho_AltaGravidade'}),0.014293276866066702,0.3404505617316628,0.006058467148991236,0.42386831275720166,1.2450216284010343,0.0011923130109526463,"ctx_causa_acidente_Velocidade_Incompatível, ctx_condicao_metereologica_Nublado, ctx_tipo_pista_Simples",desfecho_AltaGravidade,3,rural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tracado_via_Reta'})",frozenset({'desfecho_AltaGravidade'}),0.2210458208340686,0.3404505617316628,0.0932298100111758,0.42176689728579025,1.2388491742839876,0.01797463613978066,"ctx_tipo_pista_Simples, ctx_tracado_via_Reta",desfecho_AltaGravidade,2,rural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tracado_via_Declive;Curva'})",frozenset({'desfecho_AltaGravidade'}),0.020939944709134756,0.3404505617316628,0.008823010411152285,0.42134831460674155,1.2376196780630984,0.0016939944722973964,"ctx_tipo_pista_Simples, ctx_tracado_via_Declive;Curva",desfecho_AltaGravidade,2,rural
"frozenset({'ctx_fim_de_semana_Sim', 'ctx_condicao_metereologica_Nublado', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.023057467207811305,0.3404505617316628,0.009705311452267513,0.42091836734693877,1.236356800840585,0.0018553837892587594,"ctx_condicao_metereologica_Nublado, ctx_fase_dia_Plena_Noite, ctx_fim_de_semana_Sim",desfecho_AltaGravidade,3,rural
"frozenset({'ctx_tracado_via_Reta', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.13116875477913065,0.3404505617316628,0.05517322510440562,0.4206278026905829,1.2355033299140636,0.010516748858207858,"ctx_fase_dia_Plena_Noite, ctx_tracado_via_Reta",desfecho_AltaGravidade,2,rural
"frozenset({'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos', 'ctx_fim_de_semana_Sim'})",frozenset({'desfecho_AltaGravidade'}),0.01599905887888948,0.3404505617316628,0.006705487912475737,0.4191176470588235,1.2310675738851171,0.0012585993299798664,"ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos, ctx_fim_de_semana_Sim",desfecho_AltaGravidade,2,rural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})",frozenset({'desfecho_AltaGravidade'}),0.04176224927945415,0.3404505617316628,0.01735192047526616,0.4154929577464789,1.220420831832738,0.0031339392488982636,"ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos, ctx_tipo_pista_Simples",desfecho_AltaGravidade,2,rural
"frozenset({'ctx_fim_de_semana_Sim', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.11769895888477148,0.3404505617316628,0.04887947767778366,0.41529235382308843,1.219831601131017,0.00880880101023132,"ctx_fase_dia_Plena_Noite, ctx_fim_de_semana_Sim",desfecho_AltaGravidade,2,rural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_condicao_metereologica_Sol'})",frozenset({'desfecho_AltaGravidade'}),0.035409681783424504,0.3404505617316628,0.014705017351920474,0.4152823920265781,1.219802340505158,0.002649771298014173,"ctx_condicao_metereologica_Sol, ctx_tipo_pista_Simples",desfecho_AltaGravidade,2,rural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_tracado_via_Reta;Declive'})",frozenset({'desfecho_AltaGravidade'}),0.02041056408446562,0.3404505617316628,0.008470089994706194,0.414985590778098,1.2189305509361514,0.0015213019868897714,"ctx_tipo_pista_Simples, ctx_tracado_via_Reta;Declive",desfecho_AltaGravidade,2,rural
"frozenset({'ctx_condicao_metereologica_Nublado', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.06058467148991236,0.3404505617316628,0.02511616963708017,0.41456310679611647,1.2176895954804383,0.004490084196011251,"ctx_condicao_metereologica_Nublado, ctx_fase_dia_Plena_Noite",desfecho_AltaGravidade,2,rural
"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.19057702488088937,0.3404505617316628,0.07887771307570143,0.41388888888888886,1.2157092259847961,0.013995657901853559,"ctx_condicao_metereologica_Céu_Claro, ctx_fase_dia_Plena_Noite",desfecho_AltaGravidade,2,rural
frozenset({'ctx_condicao_metereologica_Ignorado'}),frozenset({'desfecho_AltaGravidade'}),0.013822716310805247,0.3404505617316628,0.005705546732545144,0.4127659574468085,1.2124108573865224,0.0009995951998740798,ctx_condicao_metereologica_Ignorado,desfecho_AltaGravidade,1,rural
"frozenset({'ctx_tipo_pista_Simples', 'ctx_condicao_metereologica_Céu_Claro'})",frozenset({'desfecho_AltaGravidade'}),0.32809834715604963,0.3404505617316628,0.13475677901299923,0.4107206884187881,1.206403321321323,0.023055512420492016,"ctx_condicao_metereologica_Céu_Claro, ctx_tipo_pista_Simples",desfecho_AltaGravidade,2,rural
"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})",frozenset({'desfecho_AltaGravidade'}),0.039174166225516144,0.3404505617316628,0.01605787894829716,0.40990990990991,1.204021834550515,0.0027210120514506563,"ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos, ctx_condicao_metereologica_Céu_Claro",desfecho_AltaGravidade,2,rural
"frozenset({'ctx_tipo_acidente_Colisão_traseira', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.04558555379095347,0.3404505617316628,0.01858714193282748,0.407741935483871,1.1976538778785921,0.0030675145378484397,"ctx_fase_dia_Plena_Noite, ctx_tipo_acidente_Colisão_traseira",desfecho_AltaGravidade,2,rural
frozenset({'ctx_tipo_pista_Simples'}),frozenset({'desfecho_AltaGravidade'}),0.5542615140285866,0.3404505617316628,0.22533968590082937,0.40655842088506844,1.1941775593412316,0.03664104210355515,ctx_tipo_pista_Simples,desfecho_AltaGravidade,1,rural
"frozenset({'ctx_causa_acidente_Velocidade_Incompatível', 'ctx_tracado_via_Curva', 'ctx_fase_dia_Plena_Noite'})",frozenset({'desfecho_AltaGravidade'}),0.014352096935474384,0.3404505617316628,0.005823186871360508,0.4057377049180328,1.1917668834332198,0.0009370074076509773,"ctx_causa_acidente_Velocidade_Incompatível, ctx_fase_dia_Plena_Noite, ctx_tracado_via_Curva",desfecho_AltaGravidade,3,rural
"frozenset({'ctx_tracado_via_Reta', 'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'})",frozenset({'desfecho_AltaGravidade'}),0.02293982706899594,0.3404505617316628,0.00929357096641374,0.40512820512820513,1.1899766094306523,0.0014836939547468678,"ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos, ctx_tracado_via_Reta",desfecho_AltaGravidade,2,rural
frozenset({'ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos'}),frozenset({'desfecho_AltaGravidade'}),0.054232103993882716,0.3404505617316628,0.021881065819657666,0.40347071583514094,1.1851080925903994,0.003417715551050339,ctx_causa_acidente_Acessar_a_via_sem_observar_a_presença_dos_outros_veículos,desfecho_AltaGravidade,1,rural
"frozenset({'ctx_condicao_metereologica_Céu_Claro', 'ctx_causa_acidente_Ingestão_de_álcool_pelo_condutor'})",frozenset({'desfecho_AltaGravidade'}),0.016528439503558614,0.3404505617316628,0.006646667843068055,0.40213523131672596,1.1811853952342188,0.0010195513295337185,"ctx_causa_acidente_Ingestão_de_álcool_pelo_condutor, ctx_condicao_metereologica_Céu_Claro",desfecho_AltaGravidade,2,rural
frozenset({'ctx_fase_dia_Plena_Noite'}),frozenset({'desfecho_AltaGravidade'}),0.3097464855008529,0.3404505617316628,0.12405152638080114,0.4004937333839727,1.17636384956132,0.01859816139762742,ctx_fase_dia_Plena_Noite,desfecho_AltaGravidade,1,rural
